publishedAt,authorDisplayName,comments_data,likeCount
2023-12-07T06:58:32Z,@aanhandayani8599,Orang cerdas saya yakin pasti pilih pak anis ❤️,1
2023-12-07T05:20:38Z,@user-sy9cn4ci8k,"Terserah kalian mau pilih mana,yg penting jangan jelek2an capres lain,,biar gak gila kalian",0
2023-12-07T05:04:40Z,@gregoriusbuku8580,Kami butuh pemimpin yg komitmen dan bijaksana dalam membangun bangsa dan negara,0
2023-12-07T03:28:01Z,@raiddzakwan2580,Semoga allah gerakan hati utk memilih yg terbaik Dar yg baik.utk indonesia,0
2023-12-06T17:22:38Z,@syahrilardi2179,Andai sj prabowo pasangan sama anis pasti saya yakin indonesia akan maju,0
2023-12-06T17:17:25Z,@dwaguscahyono8256,Saya pegang omongan anda Min....,0
2023-12-06T17:15:36Z,@bonitaimpex7299,GAMA<br>Ganjar Mahfud MANTAP 👍👍👍,0
2023-12-06T11:23:38Z,@ahmadsaiful5667,"prabowo gibran atau anis pilihan gua antara dua ituh, tp lebih ke prabowo gibran",0
2023-12-06T09:17:12Z,@user-zs3ii8vi2e,Ada cawapres culun,0
2023-12-06T07:52:29Z,@hadihazardy6036,Muka gibran tegang apa emang gitu,0
2023-12-06T03:47:43Z,@user-yw4ue2ml8y,"Semoga kejayaan indonesia mejulangtinggi ditahun 2024.dengan pemimpin yang benar2 memimpin,membimbing bangsa menuju indonesi jaya.",1
2023-12-06T02:13:44Z,@user-sf8ff2sy3b,Indonesia butuh amin,1
2023-12-05T23:47:01Z,@AmbonTauhid.SatudarahBasodara,Adodoee... Itu ada bocah kebingungan buat apa disitu,0
2023-12-05T13:54:11Z,@user-rc4lu7ym7b,"Sangat&quot; mengimprasi PK PRABOWO, GIBRAN semoga terpilih menjadi pemimpin bangsa dan negara kita...",0
2023-12-05T12:05:27Z,@jeck.fishing7719,kurang pantes cikimin penak bagt,0
2023-12-05T11:53:32Z,@khalidbinwalid2208,paslon 1 amin,1
2023-12-05T10:55:15Z,@user-dl4ik3pw1h,Gipran capres atau prbowo pidato bukan gibran tapi prabowo,0
2023-12-05T10:02:46Z,@RianWinata-yg2yw,Pak Prabowo mah pantes untuk jadi pemimpin negara<br><br>Sallam buat pak Prabowo,0
2023-12-05T02:07:13Z,@EmilManut-wb8wk,🤟🤟🤟🤟🤟🤟🤟💪💪💪,0
2023-12-05T00:00:41Z,@user-be6dj6iy5f,Terlihat BODOH dan terlihat planga plongo.<br>Dengan tatapan asing. Sangat tidak berwibawa dan terlihat nol wawasan.. <br>Dengan ini saya menyatakan hanya orang&quot; bodoh yang memilih paslon no 2,0
2023-12-04T20:27:05Z,@syahraa077,koq si Gibran mukanya kek liat kuntilanak yaa....😁,0
2023-12-04T16:36:32Z,@toiscam8532,"pemimpin model apa tu,,,,, masa mendukung peperangan!!!!! itu sama saja mau pecabelah negeri ini",0
2023-12-04T16:34:13Z,@user-ir2rg9uv7d,Aamiin..,0
2023-12-04T13:48:59Z,@WikaSalim-cq2uh,"Siapa pun yang akan menjadi pemimpin di negeri ini nanti, semoga orang yang amanah dan menjunjung tinggi nilai-nilai Pancasila..",0
2023-12-04T13:18:11Z,@KFpakpahanPakpahan,Ganjar . Oke politik ❤,0
2023-12-04T13:15:23Z,@chacasyabillaheartfilia5537,aku suka pak anies dan pak prabowo jadi bingung pilih siapa?,0
