publishedAt,authorDisplayName,comments_data,likeCount
2024-02-05T02:21:57Z,@user-us2st3yv9c,"Gagasan anies keren<br>Daripada makan siang gratis, yg berpotensi menjadi  ladang bisnis dan korupsi, lebih baik uang hampir 500 T utk meningkatkan mutu pendidikan anak2 kita dan kesejahteraan guru2 dan dosen, karena rakyat yg kurang mampu sdh mendptkan bansos,.<br>Mari kita mulai perubahan agar anak2 kita menjadi cerdas dan hidup ke depan lebih baik. Salam perubahan",0
2024-02-05T02:21:07Z,@yusilakarisma3108,Terlihat pak anis tulus ketika bicaranya lancar dan tenang... Semoga ANIS MENANG❤,0
2024-02-05T02:19:57Z,@ukhtyyanie2486,في امان الله AMIN,0
2024-02-05T02:19:35Z,@gokyumi,Kok di aku suara dari JCC ga ada ya.. pas ke mba nana ada lagi 😮😮,0
2024-02-05T02:19:31Z,@ustadzhafidhhurmat9646,udah mah kampanye gemoy sama sekali ga nyambung dengan permasalahan bangsa udah gitu GEMOY PALSUUUU aslinya iih SEREEEM,0
2024-02-05T02:19:27Z,@jeruk8101,"14 februari nanti kita buktikan, bhw Indonesia gak butuh Anies",0
2024-02-05T02:19:22Z,@adeliapermata5411,"kenapa ya kasian liat pak prabowo,kayaknya capek",0
2024-02-05T02:18:58Z,@rendysuwito2362,ANIES BASWEDAN PRESIDEN UNTUK INDONESIA MAJU 2024-2029 ❤❤❤❤,0
2024-02-05T02:17:36Z,@orthopaedictrauma8063,"Ini emang ga ada suaranya ya dari <a href=""https://www.youtube.com/watch?v=JFl2fOTBNIE&amp;t=5480"">1:31:20</a> -<a href=""https://www.youtube.com/watch?v=JFl2fOTBNIE&amp;t=13743"">3:49:03</a>  ?",0
2024-02-05T02:16:40Z,@ismedyunianto1584,di PART tengah suaranya hilang kak,0
2024-02-05T02:18:17Z,@probkl10,sudah ada lagi ka. coba di refresh,0
2024-02-05T02:15:13Z,@suciatiati8551,"01 sepertinya mengubah strategi, tidak lagi nyerang bertubi tubi sbg pembuktian bahwa dia pintar, karena debat sebelumnya malah di buly..kali ini dia main aman....🤭",1
2024-02-05T02:14:54Z,@anggasuprayogi3207,Tidak ada suara,0
2024-02-05T02:14:34Z,@fandyachmad2629,Amin for nkri,0
2024-02-05T02:14:20Z,@rooneybaladewasejati595,Salam metal.smgt trs bang adian.,0
2024-02-05T02:14:07Z,@sayadingintau-tu5en,"gimansih kok sampai sekarang audionya belum di perbaiki <a href=""UCkszU2WH9gy1mb0dV-11UJg/W8IfY_bwAfiPq7IPvNCA2AU""></a>",0
2024-02-05T02:14:06Z,@mahluktuhan7505,Gada suara. Dibungkam nih😂,0
2024-02-05T02:14:05Z,@EriKa-jz5mx,Bang Adrian ini aneh..Ganjar apa prestasinya ..dia ganjar dijawa tengah  masih miskinbanyak,0
2024-02-05T02:13:45Z,@popinurjanah3406,Ya Allah tidak ada yang berjuang sbgtu panjang dan hebatnya serta gigihnya prabowo dri dia muda mengabdikan hidupnya untuk NKRI sampai sekarang rasa cintanya yg begitu dalam terhadap tanah air dia dirikan partai sendiri hingga sebesar ini lawan2 politik smuanya merapat jadi kawan karna ada ketulusan kelegowoan dan tidak pendendam. smoga Allah SWT takdirkan meridhoi dan rakyat indonesia memberikan mandat/kepercayaan kepada Bapak Prabowo subianto untuk menjadi presiden Republik Indonesia 2024.,0
2024-02-05T02:13:45Z,@FiziFiya,"Opening dan closing statemen 01 luar biasa, bikin terharu kerasa banget tulusnya🥲 bismillah Anies Presiden 2024-2029❤  Aamiin🤲",0
2024-02-05T02:13:43Z,@erlianysudarlim7657,Volumen suaranya hilang ya?,0
2024-02-05T02:13:28Z,@yunicatita8286,Hilang suaranya 😮,0
2024-02-05T02:12:13Z,@septianidris7535,Gak Ada Suaranya 😭,0
2024-02-05T02:11:50Z,@arfinovariyanto1103,ISI KOMEN ISINYA FULL BUZZER ANIS ANJAAY,2
2024-02-05T02:11:49Z,@audychintya1631,"<a href=""https://www.youtube.com/watch?v=JFl2fOTBNIE&amp;t=5479"">1:31:19</a>  gk ada suaranyaa",0
2024-02-05T02:11:47Z,@zulfairma5492,"Abah anis tidak ad ruginy klo beliau tidak terpilih jadi presiden.<br>Tapi yg rugi itu negara indonesia.<br>Sudah komplik dibeliauny.<br>Berisi kepalany <br>Jelass jejak digitalny dri keluarganya,pendidikanny,prestaainy.<br>jelas tujuannya kedepann.<br>Kurang ap coba?",0
2024-02-05T02:11:07Z,@efaivous,Mbakkk tengahnya ga ada suarany :(((((,0
2024-02-05T02:11:01Z,@vegarz2137,Pregam nya ke mana,0
2024-02-05T02:10:54Z,@calvienerlangga6285,replaynya kok suaranya ilang ya,0
2024-02-05T02:10:39Z,@vegarz2137,.,0
2024-02-05T02:10:19Z,@vegarz2137,Wa najawa shiba breoa,0
2024-02-05T02:10:05Z,@megawati8840,saya pribadi bangga bpk prabowo gibran pribadi yg rendah hati luhur  mau meminta maaf dan berterima kasih kpd presiden sebelumnya tdk melupakan sejarah bangsanya,0
2024-02-05T02:09:33Z,@alfajrihaq2230,P gada suara nya ini gimana Tolong,0
2024-02-05T02:09:29Z,@haryrizky8926,Apakah memang nggak ada suara nya mba nana,0
2024-02-05T02:08:59Z,@Andhoydjoesdi,SUARANYA MANA KOQ BISU SEH.. PARAH !,0
2024-02-05T02:08:39Z,@sulastri6715,kalau setuju terus ama statementnya abah anis mending capres lain coblos pak anis aja .. tinggal menjalankan arahan abah toh ?,0
2024-02-05T02:08:35Z,@Merywilliams1,Pak Adian keren haha,0
2024-02-05T02:08:34Z,@chandraaditya7197,Lebih seru pas komentatornya Komika eh..,0
2024-02-05T02:08:18Z,@kanzakenzi4925,Close statement abah mengandung bawang...bikin mata berair..,0
2024-02-05T02:07:54Z,@billyringgo4264,Ya Allah berikanlah kemenangan kepada PRABOWO GIBRAN. Menang satu putaran. Supaya uang rakyat Indonesia tidak terbuang percuma untuk melakukan putaran kedua. Kan lumayan uang nya di berikan kepada rakyat yang membutuhkan. Amin ya Allah,1
2024-02-05T02:07:37Z,@user-mr4gc6yl2h,suaranya kok ga ada ya,0
2024-02-05T02:07:35Z,@gameoflife9147,<b>gak ada suaranya... kehapus copyright kah??</b>,0
2024-02-05T02:07:17Z,@guns3598,GANJAR - MAHFUD 🤟🤟🤟🤟🤟,0
2024-02-05T02:06:58Z,@danistyawan3780,Saya dari dulu pengagum pak prabowo maju pak satu putaran,1
2024-02-05T02:06:52Z,@plogerawam,Ngga ada suaranya,0
2024-02-05T02:05:36Z,@cha2884,Kok ga ada suaranya??,1
2024-02-05T02:05:07Z,@jumarirustam7951,"Dari pada makan siang gratis yg berpotensi utk ladang korupsi, lebih baik buat pendidikan utk mencerdaskan anak2 kita. Anies menjadi presiden, maka mutu pendidikan dan kesejahteraan akan lebih baik. Mari kita memulai perubahan ini utk tgl 14 peb 2024.",0
2024-02-05T02:05:07Z,@herukriswanto5334,SAMSUL SOK SOK AN.....😂😂😂SIFAT ASLINYA TENGIL SONGONG KLO DEBAT....,0
2024-02-05T02:04:36Z,@mediasiswan9349,Makin mantap memilih 01.. insha allah RI 1..🤲,1
2024-02-05T02:04:00Z,@sigitsudrajat2346,Kok ga ada suara nya??,0
2024-02-05T02:03:29Z,@user-gr6iw2de4b,Ko ga ada suaranya y 😢😢,0
2024-02-05T02:03:11Z,@adeprasetiyani1094,Yg penting ga 02,0
2024-02-05T02:02:44Z,@dinaafriyanti2256,Kok suaranya hilang ya dipertengahan? Apa cuma aku doang?,1
2024-02-05T02:02:27Z,@kresji,Kok dibagian tengah enggak ada suaranya mba nanaaaa ?,1
2024-02-05T02:02:06Z,@alifahfadhilah177,gua kira hp gua yg error gaada suaranya,0
2024-02-05T02:01:53Z,@paang783,Parah sound nya,0
2024-02-05T02:01:53Z,@endahfitrinuraini,Gak suka stetemannya ganjar dia bilang politik dinasti??,0
2024-02-05T02:01:23Z,@fathiyajourney,Mau nonton lagi karena semalem ketinggalan tapi ko di pertengahan audionya ngga ada yaa? Sad 🫠🫠,0
2024-02-05T02:01:12Z,@muhammaddamri137,"prabowo berhasil meredam paslon lain hingga setuju setuju aja, karena posisi sudah di atas. seharusnya paslon lain naik kan poling. kadang paslon lain minta jatah jadi menteri",0
2024-02-05T02:01:02Z,@user-ld3gt5lg8y,Ga ad suaranya embaaa nana,0
2024-02-05T02:00:21Z,@suhendi9531,pak ganjar keren,0
2024-02-05T01:59:57Z,@Azuki-1722,Lah suaranya ilang,0
2024-02-05T01:59:57Z,@m4ry4m,"Si Adian.. sibuk Hp  mulu, kurang hargai acara &amp; mbak Nana... kelihatan somong &amp; padang enteng org... berikut kagak usah diundang org ginian.",1
2024-02-05T01:59:51Z,@herbudibagasanyuca4196,Ga ad suaranya woiii,0
2024-02-05T01:59:39Z,@HirsiJumali,Gw yakin kalo g ada keFANATIKan pasti pikirannya pada terbuka untuk memilih pak anis,0
2024-02-05T01:59:34Z,@user-vz9fq5ef7j,suaranya ilang di tengah vidio,0
2024-02-05T01:59:21Z,@oscarchanneltv893,"Pilih Prabowo yang jelas2 punya partai sendiri jadi ga di setir sama orang lain, nomor 01 menang di setir Nasdem dan nomor 03 menang di setir PDIP.",0
2024-02-05T01:59:09Z,@i5._lah.IL_W,"Knp gak ada suara nya ya, pas mulai debat",0
2024-02-05T02:08:18Z,@KaoriMakimura,DI LIVE STEAMING ADA SEMUA SuARANYA,0
2024-02-05T01:58:52Z,@mikhaylavirgita5648,Dari debat yang pertama sampai debat kemarin.. gue semakin yakin pilihan w Paslon No 3 yaitu Hj Ganjar dan Prof Mahfud MD.. Semakin jelas bagaimana Visi dan Misinya .. Mantul banget Pak Closing Statementnya bikin aku terharu pak .. Yuk Bisa Yuk Paslon No 3 yaitu Hj Ganjar dan Prof Mahfud MD terpilih jadi Presiden 2024 .. Indonesia Pasti Lebih Baik .. Go Nomor 3 Go Go Go ..,1
2024-02-05T02:07:34Z,@herdi0168,Hajah? 😂😂,0
2024-02-05T01:58:13Z,@adepuspita3797,ga ada suaranya kak menit tengah,0
2024-02-05T02:08:48Z,@alfajrihaq2230,iya,0
2024-02-05T01:58:06Z,@ujangusman5313,AMIN ❤❤,0
2024-02-05T01:57:47Z,@SitiRahmah-so5qd,Handphone ku rusak kah?? Ga ada suara astaga,0
2024-02-05T02:01:07Z,@alfajrihaq2230,sama kukira hp ku yg rusak,0
2024-02-05T02:10:18Z,@KaoriMakimura,"di Live Streaming malam tadi ada semua suaranya, sepertinya ada kendalan konfigurasi dr LS ke normal tayangan YT nya.",0
2024-02-05T01:57:40Z,@nurdindasinsingon3223,"Jijik bet ma adian,, the real petugas partai",0
2024-02-05T01:57:37Z,@aldirenaldi8464,Awal2 debat gak ada suaranya pls reupload tim narasi😭,0
2024-02-05T01:57:36Z,@syarifahkyung1555,Emang gaada suaranya kah?,0
2024-02-05T01:56:58Z,@trihanda5203,Capres 01 &amp; 03 + timsesnya emang suka nyindir nyindir. Kayak yang sempurna aja😂🎉,0
2024-02-05T01:55:54Z,@evaungguviolet,Satu putaran 02✌💪👍🥰,0
2024-02-05T01:55:09Z,@KhairulAnam,Sangat yakin dengan Abah Anies Insyallah ☝️❤️🤍,2
2024-02-05T01:54:29Z,@user-hj9zu6yz6n,"AUDIONYA ILANGG, DIBUNGKAM🤭",1
2024-02-05T02:10:54Z,@KaoriMakimura,"di Live Streaming malam tadi ada semua suaranya, sepertinya ada kendalan konfigurasi dr LS ke normal tayangan YT nya.",0
2024-02-05T01:54:07Z,@kasihtauya4057,Kok gk ada suaranya,0
2024-02-05T01:53:45Z,@Deanjy,kok gak ada suaranya ya?,0
2024-02-05T01:53:38Z,@05.alfiatussalama75,"di jam mulai <a href=""https://www.youtube.com/watch?v=JFl2fOTBNIE&amp;t=5482"">1:31:22</a> tidak ada suaranya mbak najwa 🙏🏻",0
2024-02-05T01:53:35Z,@ijalfirmansyah6361,Audionya mati nih di menit 1jan 52 sampe seterusnya,0
2024-02-05T01:53:08Z,@m4ry4m,Benar sekali... Penampilan pak Anis &amp; Cak Imin kali ini benar2 sepert Presiden - Wakil Presiden 👍 <br> SANGAT LAYAK menjadi PRESIDEN DEBAT CAPRES KPU 2024 😊✌🏻,0
2024-02-05T01:52:57Z,@johansimangunsong4628,Semakin yakin dengan 03. Satyam eva jayate 🤟🤟🤟,0
2024-02-05T01:52:52Z,@genred5609,Sampai akhir 02 g mau dfoto dan g mau diwawancara...haduhhhhh,0
2024-02-05T01:52:31Z,@aiminaje8049,Dlu ada presiden terpilih naek kuda  bagai raja dan di akhir masa jabatan dia ingin putranya jadi krna dia membawa nilai&quot;kerajaan dan saat ini ada guru yg maju mudah&quot;pak anies bisa menjadi teladan bagi&quot;putra putri yg tak punya abah...,0
2024-02-05T01:52:26Z,@faizzuhdi9514,Fa ada suaranya ya?,0
2024-02-05T01:54:19Z,@ifahfuadiyah5131,"Iya, liat yutub refly Harun jg g ada suaranya. Makanya pindah ke sini. Taunya sama aja. Kirain hp yg eror gegara dibanting bayi. Ada apa ini?",0
2024-02-05T01:52:19Z,@OdiqHza-ry3cq,Suaranya g ada,0
2024-02-05T01:51:30Z,@aisyahnursifa7343,Pak anies closing statement nya bikin merinding ❤,1
2024-02-05T01:51:29Z,@wildankurnia6318,Audio nya kok ilang ya?,0
2024-02-05T01:51:04Z,@adeliasandra1894,Audio mba nana ko ilang ya,0
2024-02-05T01:50:57Z,@stephentambanon6735,"Gk ada suaranya  mulai <a href=""https://www.youtube.com/watch?v=JFl2fOTBNIE&amp;t=5400"">1:30:00</a>",0
2024-02-05T01:50:56Z,@BlackWhite-dg9hq,2 X PEMILU 2 X GOLPUT!! <br>TAPI KALI INI HARAM BUAT GUE GOLPUT GUE COBLOS ANIES🎉🎉<br>YANG LAIN SORRY YEE SORRY YEEEEE😂😅😅,3
2024-02-05T01:50:08Z,@imanhaji9510,Ini gak ada suaranya yaa?,0
2024-02-05T01:50:03Z,@BeranjakGede,"<a href=""https://www.youtube.com/watch?v=JFl2fOTBNIE&amp;t=5478"">1:31:18</a> = No sound, sedih cuk , mute ?",0
2024-02-05T01:51:13Z,@manztod,Copyright kayak nya,0
2024-02-05T01:49:45Z,@NasabOficial,"Debat  adem-adem aja, semua menginginkan yg terbaik buat negri ini, kami milih lebih mengutamakan rekam jejak karena bicara dan teori tidak sama pelaksanaan, dan yang paling bagus rekam jejak diantara yang lain adalah GAMA",1
2024-02-05T01:49:08Z,@paksiadityanokianto9512,"Salfok sama suara ketawa di menit <a href=""https://www.youtube.com/watch?v=JFl2fOTBNIE&amp;t=1613"">26:53</a>. &quot;Wow&quot; 🗿",1
2024-02-05T01:49:01Z,@adhilistyohadribroto8306,mbah wo suka jump conclussion tidak mencari akar masalah. gaya tentara banget,0
2024-02-05T01:48:58Z,@user-bj9nl7so2u,GAK ADA SUARA YA MBA NANA,0
2024-02-05T01:47:39Z,@fanishafadh,gj si ganjar,0
2024-02-05T01:47:34Z,@antonanton8492,Bapak Anis dan hanya pasangan AMIN memang pantas jadi Presiden dan wakil presiden,0
2024-02-05T01:47:34Z,@sultonmmaarif2967,"mau sebagus apapun kata2nya Anies, saya tetap tidak percaya utk kinerjanya mengurus 1 negara.",0
2024-02-05T01:47:20Z,@mohakbar8806,Suara.y hilang,0
